id_entry_gus,date,hicp_avg_eurostat,cpi_avg_wiki,cpi_avg_gus,cpi_mo2Dec_gus,cpi_mo2mo_gus,cpi_mo2moyr_gus,cpi_mo2momo_gus,cpi_mo2yr_gus
0,1917-01-01 00:00:00,,105.3,,,,,,
1,1917-01-02 00:00:00,,105.3,,,,,,
2,1917-01-03 00:00:00,,105.3,,,,,,
3,1917-01-04 00:00:00,,105.3,,,,,,
4,1917-01-05 00:00:00,,105.3,,,,,,
5,1917-01-06 00:00:00,,105.3,,,,,,
6,1917-01-07 00:00:00,,105.3,,,,,,
7,1917-01-08 00:00:00,,105.3,,,,,,
8,1917-01-09 00:00:00,,105.3,,,,,,
9,1917-01-10 00:00:00,,105.3,,,,,,
10,1917-01-11 00:00:00,,105.3,,,,,,
11,1917-01-12 00:00:00,,105.3,,,,,,
12,1917-01-13 00:00:00,,105.3,,,,,,
13,1917-01-14 00:00:00,,105.3,,,,,,
14,1917-01-15 00:00:00,,105.3,,,,,,
15,1917-01-16 00:00:00,,105.3,,,,,,
16,1917-01-17 00:00:00,,105.3,,,,,,
17,1917-01-18 00:00:00,,105.3,,,,,,
18,1917-01-19 00:00:00,,105.3,,,,,,
19,1917-01-20 00:00:00,,105.3,,,,,,
20,1917-01-21 00:00:00,,105.3,,,,,,
21,1917-01-22 00:00:00,,105.3,,,,,,
22,1917-01-23 00:00:00,,105.3,,,,,,
23,1917-01-24 00:00:00,,105.3,,,,,,
24,1917-01-25 00:00:00,,105.3,,,,,,
25,1917-01-26 00:00:00,,105.3,,,,,,
26,1917-01-27 00:00:00,,105.3,,,,,,
27,1917-01-28 00:00:00,,105.3,,,,,,
28,1917-01-29 00:00:00,,105.3,,,,,,
29,1917-01-30 00:00:00,,105.3,,,,,,
30,1917-01-31 00:00:00,,105.3,,,,,,
31,1917-02-01 00:00:00,,105.3,,,,,,
32,1917-02-02 00:00:00,,105.3,,,,,,
33,1917-02-03 00:00:00,,105.3,,,,,,
34,1917-02-04 00:00:00,,105.3,,,,,,
35,1917-02-05 00:00:00,,105.3,,,,,,
36,1917-02-06 00:00:00,,105.3,,,,,,
37,1917-02-07 00:00:00,,105.3,,,,,,
38,1917-02-08 00:00:00,,105.3,,,,,,
39,1917-02-09 00:00:00,,105.3,,,,,,
40,1917-02-10 00:00:00,,105.3,,,,,,
41,1917-02-11 00:00:00,,105.3,,,,,,
42,1917-02-12 00:00:00,,105.3,,,,,,
43,1917-02-13 00:00:00,,105.3,,,,,,
44,1917-02-14 00:00:00,,105.3,,,,,,
45,1917-02-15 00:00:00,,105.3,,,,,,
46,1917-02-16 00:00:00,,105.3,,,,,,
47,1917-02-17 00:00:00,,105.3,,,,,,
48,1917-02-18 00:00:00,,105.3,,,,,,
49,1917-02-19 00:00:00,,105.3,,,,,,
50,1917-02-20 00:00:00,,105.3,,,,,,
51,1917-02-21 00:00:00,,105.3,,,,,,
52,1917-02-22 00:00:00,,105.3,,,,,,
53,1917-02-23 00:00:00,,105.3,,,,,,
54,1917-02-24 00:00:00,,105.3,,,,,,
55,1917-02-25 00:00:00,,105.3,,,,,,
56,1917-02-26 00:00:00,,105.3,,,,,,
57,1917-02-27 00:00:00,,105.3,,,,,,
58,1917-02-28 00:00:00,,105.3,,,,,,
59,1917-03-01 00:00:00,,105.3,,,,,,
60,1917-03-02 00:00:00,,105.3,,,,,,
61,1917-03-03 00:00:00,,105.3,,,,,,
62,1917-03-04 00:00:00,,105.3,,,,,,
63,1917-03-05 00:00:00,,105.3,,,,,,
64,1917-03-06 00:00:00,,105.3,,,,,,
65,1917-03-07 00:00:00,,105.3,,,,,,
66,1917-03-08 00:00:00,,105.3,,,,,,
67,1917-03-09 00:00:00,,105.3,,,,,,
68,1917-03-10 00:00:00,,105.3,,,,,,
69,1917-03-11 00:00:00,,105.3,,,,,,
70,1917-03-12 00:00:00,,105.3,,,,,,
71,1917-03-13 00:00:00,,105.3,,,,,,
72,1917-03-14 00:00:00,,105.3,,,,,,
73,1917-03-15 00:00:00,,105.3,,,,,,
74,1917-03-16 00:00:00,,105.3,,,,,,
75,1917-03-17 00:00:00,,105.3,,,,,,
76,1917-03-18 00:00:00,,105.3,,,,,,
77,1917-03-19 00:00:00,,105.3,,,,,,
78,1917-03-20 00:00:00,,105.3,,,,,,
79,1917-03-21 00:00:00,,105.3,,,,,,
80,1917-03-22 00:00:00,,105.3,,,,,,
81,1917-03-23 00:00:00,,105.3,,,,,,
82,1917-03-24 00:00:00,,105.3,,,,,,
83,1917-03-25 00:00:00,,105.3,,,,,,
84,1917-03-26 00:00:00,,105.3,,,,,,
85,1917-03-27 00:00:00,,105.3,,,,,,
86,1917-03-28 00:00:00,,105.3,,,,,,
87,1917-03-29 00:00:00,,105.3,,,,,,
88,1917-03-30 00:00:00,,105.3,,,,,,
89,1917-03-31 00:00:00,,105.3,,,,,,
90,1917-04-01 00:00:00,,105.3,,,,,,
91,1917-04-02 00:00:00,,105.3,,,,,,
92,1917-04-03 00:00:00,,105.3,,,,,,
93,1917-04-04 00:00:00,,105.3,,,,,,
94,1917-04-05 00:00:00,,105.3,,,,,,
95,1917-04-06 00:00:00,,105.3,,,,,,
96,1917-04-07 00:00:00,,105.3,,,,,,
97,1917-04-08 00:00:00,,105.3,,,,,,
98,1917-04-09 00:00:00,,105.3,,,,,,
99,1917-04-10 00:00:00,,105.3,,,,,,
100,1917-04-11 00:00:00,,105.3,,,,,,
101,1917-04-12 00:00:00,,105.3,,,,,,
102,1917-04-13 00:00:00,,105.3,,,,,,
103,1917-04-14 00:00:00,,105.3,,,,,,
104,1917-04-15 00:00:00,,105.3,,,,,,
105,1917-04-16 00:00:00,,105.3,,,,,,
106,1917-04-17 00:00:00,,105.3,,,,,,
107,1917-04-18 00:00:00,,105.3,,,,,,
108,1917-04-19 00:00:00,,105.3,,,,,,
109,1917-04-20 00:00:00,,105.3,,,,,,
110,1917-04-21 00:00:00,,105.3,,,,,,
111,1917-04-22 00:00:00,,105.3,,,,,,
112,1917-04-23 00:00:00,,105.3,,,,,,
113,1917-04-24 00:00:00,,105.3,,,,,,
114,1917-04-25 00:00:00,,105.3,,,,,,
115,1917-04-26 00:00:00,,105.3,,,,,,
116,1917-04-27 00:00:00,,105.3,,,,,,
117,1917-04-28 00:00:00,,105.3,,,,,,
118,1917-04-29 00:00:00,,105.3,,,,,,
119,1917-04-30 00:00:00,,105.3,,,,,,
120,1917-05-01 00:00:00,,105.3,,,,,,
121,1917-05-02 00:00:00,,105.3,,,,,,
122,1917-05-03 00:00:00,,105.3,,,,,,
123,1917-05-04 00:00:00,,105.3,,,,,,
124,1917-05-05 00:00:00,,105.3,,,,,,
125,1917-05-06 00:00:00,,105.3,,,,,,
126,1917-05-07 00:00:00,,105.3,,,,,,
127,1917-05-08 00:00:00,,105.3,,,,,,
128,1917-05-09 00:00:00,,105.3,,,,,,
129,1917-05-10 00:00:00,,105.3,,,,,,
130,1917-05-11 00:00:00,,105.3,,,,,,
131,1917-05-12 00:00:00,,105.3,,,,,,
132,1917-05-13 00:00:00,,105.3,,,,,,
133,1917-05-14 00:00:00,,105.3,,,,,,
134,1917-05-15 00:00:00,,105.3,,,,,,
135,1917-05-16 00:00:00,,105.3,,,,,,
136,1917-05-17 00:00:00,,105.3,,,,,,
137,1917-05-18 00:00:00,,105.3,,,,,,
138,1917-05-19 00:00:00,,105.3,,,,,,
139,1917-05-20 00:00:00,,105.3,,,,,,
140,1917-05-21 00:00:00,,105.3,,,,,,
141,1917-05-22 00:00:00,,105.3,,,,,,
142,1917-05-23 00:00:00,,105.3,,,,,,
143,1917-05-24 00:00:00,,105.3,,,,,,
144,1917-05-25 00:00:00,,105.3,,,,,,
145,1917-05-26 00:00:00,,105.3,,,,,,
146,1917-05-27 00:00:00,,105.3,,,,,,
147,1917-05-28 00:00:00,,105.3,,,,,,
148,1917-05-29 00:00:00,,105.3,,,,,,
149,1917-05-30 00:00:00,,105.3,,,,,,
150,1917-05-31 00:00:00,,105.3,,,,,,
151,1917-06-01 00:00:00,,105.3,,,,,,
152,1917-06-02 00:00:00,,105.3,,,,,,
153,1917-06-03 00:00:00,,105.3,,,,,,
154,1917-06-04 00:00:00,,105.3,,,,,,
155,1917-06-05 00:00:00,,105.3,,,,,,
156,1917-06-06 00:00:00,,105.3,,,,,,
157,1917-06-07 00:00:00,,105.3,,,,,,
158,1917-06-08 00:00:00,,105.3,,,,,,
159,1917-06-09 00:00:00,,105.3,,,,,,
160,1917-06-10 00:00:00,,105.3,,,,,,
161,1917-06-11 00:00:00,,105.3,,,,,,
162,1917-06-12 00:00:00,,105.3,,,,,,
163,1917-06-13 00:00:00,,105.3,,,,,,
164,1917-06-14 00:00:00,,105.3,,,,,,
165,1917-06-15 00:00:00,,105.3,,,,,,
166,1917-06-16 00:00:00,,105.3,,,,,,
167,1917-06-17 00:00:00,,105.3,,,,,,
168,1917-06-18 00:00:00,,105.3,,,,,,
169,1917-06-19 00:00:00,,105.3,,,,,,
170,1917-06-20 00:00:00,,105.3,,,,,,
171,1917-06-21 00:00:00,,105.3,,,,,,
172,1917-06-22 00:00:00,,105.3,,,,,,
173,1917-06-23 00:00:00,,105.3,,,,,,
174,1917-06-24 00:00:00,,105.3,,,,,,
175,1917-06-25 00:00:00,,105.3,,,,,,
176,1917-06-26 00:00:00,,105.3,,,,,,
177,1917-06-27 00:00:00,,105.3,,,,,,
178,1917-06-28 00:00:00,,105.3,,,,,,
179,1917-06-29 00:00:00,,105.3,,,,,,
180,1917-06-30 00:00:00,,105.3,,,,,,
181,1917-07-01 00:00:00,,105.3,,,,,,
182,1917-07-02 00:00:00,,105.3,,,,,,
183,1917-07-03 00:00:00,,105.3,,,,,,
184,1917-07-04 00:00:00,,105.3,,,,,,
185,1917-07-05 00:00:00,,105.3,,,,,,
186,1917-07-06 00:00:00,,105.3,,,,,,
187,1917-07-07 00:00:00,,105.3,,,,,,
188,1917-07-08 00:00:00,,105.3,,,,,,
189,1917-07-09 00:00:00,,105.3,,,,,,
190,1917-07-10 00:00:00,,105.3,,,,,,
191,1917-07-11 00:00:00,,105.3,,,,,,
192,1917-07-12 00:00:00,,105.3,,,,,,
193,1917-07-13 00:00:00,,105.3,,,,,,
194,1917-07-14 00:00:00,,105.3,,,,,,
195,1917-07-15 00:00:00,,105.3,,,,,,
196,1917-07-16 00:00:00,,105.3,,,,,,
197,1917-07-17 00:00:00,,105.3,,,,,,
198,1917-07-18 00:00:00,,105.3,,,,,,
199,1917-07-19 00:00:00,,105.3,,,,,,
200,1917-07-20 00:00:00,,105.3,,,,,,
201,1917-07-21 00:00:00,,105.3,,,,,,
202,1917-07-22 00:00:00,,105.3,,,,,,
203,1917-07-23 00:00:00,,105.3,,,,,,
204,1917-07-24 00:00:00,,105.3,,,,,,
205,1917-07-25 00:00:00,,105.3,,,,,,
206,1917-07-26 00:00:00,,105.3,,,,,,
207,1917-07-27 00:00:00,,105.3,,,,,,
208,1917-07-28 00:00:00,,105.3,,,,,,
209,1917-07-29 00:00:00,,105.3,,,,,,
210,1917-07-30 00:00:00,,105.3,,,,,,
211,1917-07-31 00:00:00,,105.3,,,,,,
212,1917-08-01 00:00:00,,105.3,,,,,,
213,1917-08-02 00:00:00,,105.3,,,,,,
214,1917-08-03 00:00:00,,105.3,,,,,,
215,1917-08-04 00:00:00,,105.3,,,,,,
216,1917-08-05 00:00:00,,105.3,,,,,,
217,1917-08-06 00:00:00,,105.3,,,,,,
218,1917-08-07 00:00:00,,105.3,,,,,,
219,1917-08-08 00:00:00,,105.3,,,,,,
220,1917-08-09 00:00:00,,105.3,,,,,,
221,1917-08-10 00:00:00,,105.3,,,,,,
222,1917-08-11 00:00:00,,105.3,,,,,,
223,1917-08-12 00:00:00,,105.3,,,,,,
224,1917-08-13 00:00:00,,105.3,,,,,,
225,1917-08-14 00:00:00,,105.3,,,,,,
226,1917-08-15 00:00:00,,105.3,,,,,,
227,1917-08-16 00:00:00,,105.3,,,,,,
228,1917-08-17 00:00:00,,105.3,,,,,,
229,1917-08-18 00:00:00,,105.3,,,,,,
230,1917-08-19 00:00:00,,105.3,,,,,,
231,1917-08-20 00:00:00,,105.3,,,,,,
232,1917-08-21 00:00:00,,105.3,,,,,,
233,1917-08-22 00:00:00,,105.3,,,,,,
234,1917-08-23 00:00:00,,105.3,,,,,,
235,1917-08-24 00:00:00,,105.3,,,,,,
236,1917-08-25 00:00:00,,105.3,,,,,,
237,1917-08-26 00:00:00,,105.3,,,,,,
238,1917-08-27 00:00:00,,105.3,,,,,,
239,1917-08-28 00:00:00,,105.3,,,,,,
240,1917-08-29 00:00:00,,105.3,,,,,,
241,1917-08-30 00:00:00,,105.3,,,,,,
242,1917-08-31 00:00:00,,105.3,,,,,,
243,1917-09-01 00:00:00,,105.3,,,,,,
244,1917-09-02 00:00:00,,105.3,,,,,,
245,1917-09-03 00:00:00,,105.3,,,,,,
246,1917-09-04 00:00:00,,105.3,,,,,,
247,1917-09-05 00:00:00,,105.3,,,,,,
248,1917-09-06 00:00:00,,105.3,,,,,,
249,1917-09-07 00:00:00,,105.3,,,,,,
250,1917-09-08 00:00:00,,105.3,,,,,,
251,1917-09-09 00:00:00,,105.3,,,,,,
252,1917-09-10 00:00:00,,105.3,,,,,,
253,1917-09-11 00:00:00,,105.3,,,,,,
254,1917-09-12 00:00:00,,105.3,,,,,,
255,1917-09-13 00:00:00,,105.3,,,,,,
256,1917-09-14 00:00:00,,105.3,,,,,,
257,1917-09-15 00:00:00,,105.3,,,,,,
258,1917-09-16 00:00:00,,105.3,,,,,,
259,1917-09-17 00:00:00,,105.3,,,,,,
260,1917-09-18 00:00:00,,105.3,,,,,,
261,1917-09-19 00:00:00,,105.3,,,,,,
262,1917-09-20 00:00:00,,105.3,,,,,,
263,1917-09-21 00:00:00,,105.3,,,,,,
264,1917-09-22 00:00:00,,105.3,,,,,,
265,1917-09-23 00:00:00,,105.3,,,,,,
266,1917-09-24 00:00:00,,105.3,,,,,,
267,1917-09-25 00:00:00,,105.3,,,,,,
268,1917-09-26 00:00:00,,105.3,,,,,,
269,1917-09-27 00:00:00,,105.3,,,,,,
270,1917-09-28 00:00:00,,105.3,,,,,,
271,1917-09-29 00:00:00,,105.3,,,,,,
272,1917-09-30 00:00:00,,105.3,,,,,,
273,1917-10-01 00:00:00,,105.3,,,,,,
274,1917-10-02 00:00:00,,105.3,,,,,,
275,1917-10-03 00:00:00,,105.3,,,,,,
276,1917-10-04 00:00:00,,105.3,,,,,,
277,1917-10-05 00:00:00,,105.3,,,,,,
278,1917-10-06 00:00:00,,105.3,,,,,,
279,1917-10-07 00:00:00,,105.3,,,,,,
280,1917-10-08 00:00:00,,105.3,,,,,,
281,1917-10-09 00:00:00,,105.3,,,,,,
282,1917-10-10 00:00:00,,105.3,,,,,,
283,1917-10-11 00:00:00,,105.3,,,,,,
284,1917-10-12 00:00:00,,105.3,,,,,,
285,1917-10-13 00:00:00,,105.3,,,,,,
286,1917-10-14 00:00:00,,105.3,,,,,,
287,1917-10-15 00:00:00,,105.3,,,,,,
288,1917-10-16 00:00:00,,105.3,,,,,,
289,1917-10-17 00:00:00,,105.3,,,,,,
290,1917-10-18 00:00:00,,105.3,,,,,,
291,1917-10-19 00:00:00,,105.3,,,,,,
292,1917-10-20 00:00:00,,105.3,,,,,,
293,1917-10-21 00:00:00,,105.3,,,,,,
294,1917-10-22 00:00:00,,105.3,,,,,,
295,1917-10-23 00:00:00,,105.3,,,,,,
296,1917-10-24 00:00:00,,105.3,,,,,,
297,1917-10-25 00:00:00,,105.3,,,,,,
298,1917-10-26 00:00:00,,105.3,,,,,,
299,1917-10-27 00:00:00,,105.3,,,,,,
300,1917-10-28 00:00:00,,105.3,,,,,,
301,1917-10-29 00:00:00,,105.3,,,,,,
302,1917-10-30 00:00:00,,105.3,,,,,,
303,1917-10-31 00:00:00,,105.3,,,,,,
304,1917-11-01 00:00:00,,105.3,,,,,,
305,1917-11-02 00:00:00,,105.3,,,,,,
306,1917-11-03 00:00:00,,105.3,,,,,,
307,1917-11-04 00:00:00,,105.3,,,,,,
308,1917-11-05 00:00:00,,105.3,,,,,,
309,1917-11-06 00:00:00,,105.3,,,,,,
310,1917-11-07 00:00:00,,105.3,,,,,,
311,1917-11-08 00:00:00,,105.3,,,,,,
312,1917-11-09 00:00:00,,105.3,,,,,,
313,1917-11-10 00:00:00,,105.3,,,,,,
314,1917-11-11 00:00:00,,105.3,,,,,,
315,1917-11-12 00:00:00,,105.3,,,,,,
316,1917-11-13 00:00:00,,105.3,,,,,,
317,1917-11-14 00:00:00,,105.3,,,,,,
318,1917-11-15 00:00:00,,105.3,,,,,,
319,1917-11-16 00:00:00,,105.3,,,,,,
320,1917-11-17 00:00:00,,105.3,,,,,,
321,1917-11-18 00:00:00,,105.3,,,,,,
322,1917-11-19 00:00:00,,105.3,,,,,,
323,1917-11-20 00:00:00,,105.3,,,,,,
324,1917-11-21 00:00:00,,105.3,,,,,,
325,1917-11-22 00:00:00,,105.3,,,,,,
326,1917-11-23 00:00:00,,105.3,,,,,,
327,1917-11-24 00:00:00,,105.3,,,,,,
328,1917-11-25 00:00:00,,105.3,,,,,,
329,1917-11-26 00:00:00,,105.3,,,,,,
330,1917-11-27 00:00:00,,105.3,,,,,,
331,1917-11-28 00:00:00,,105.3,,,,,,
332,1917-11-29 00:00:00,,105.3,,,,,,
333,1917-11-30 00:00:00,,105.3,,,,,,
334,1917-12-01 00:00:00,,105.3,,,,,,
335,1917-12-02 00:00:00,,105.3,,,,,,
336,1917-12-03 00:00:00,,105.3,,,,,,
337,1917-12-04 00:00:00,,105.3,,,,,,
338,1917-12-05 00:00:00,,105.3,,,,,,
339,1917-12-06 00:00:00,,105.3,,,,,,
340,1917-12-07 00:00:00,,105.3,,,,,,
341,1917-12-08 00:00:00,,105.3,,,,,,
342,1917-12-09 00:00:00,,105.3,,,,,,
343,1917-12-10 00:00:00,,105.3,,,,,,
344,1917-12-11 00:00:00,,105.3,,,,,,
345,1917-12-12 00:00:00,,105.3,,,,,,
346,1917-12-13 00:00:00,,105.3,,,,,,
347,1917-12-14 00:00:00,,105.3,,,,,,
348,1917-12-15 00:00:00,,105.3,,,,,,
349,1917-12-16 00:00:00,,105.3,,,,,,
350,1917-12-17 00:00:00,,105.3,,,,,,
351,1917-12-18 00:00:00,,105.3,,,,,,
352,1917-12-19 00:00:00,,105.3,,,,,,
353,1917-12-20 00:00:00,,105.3,,,,,,
354,1917-12-21 00:00:00,,105.3,,,,,,
355,1917-12-22 00:00:00,,105.3,,,,,,
356,1917-12-23 00:00:00,,105.3,,,,,,
357,1917-12-24 00:00:00,,105.3,,,,,,
358,1917-12-25 00:00:00,,105.3,,,,,,
359,1917-12-26 00:00:00,,105.3,,,,,,
360,1917-12-27 00:00:00,,105.3,,,,,,
361,1917-12-28 00:00:00,,105.3,,,,,,
362,1917-12-29 00:00:00,,105.3,,,,,,
363,1917-12-30 00:00:00,,105.3,,,,,,
364,1917-12-31 00:00:00,,105.3,,,,,,
365,1918-01-01 00:00:00,,106.8,,,,,,
366,1918-01-02 00:00:00,,106.8,,,,,,
367,1918-01-03 00:00:00,,106.8,,,,,,
368,1918-01-04 00:00:00,,106.8,,,,,,
369,1918-01-05 00:00:00,,106.8,,,,,,
370,1918-01-06 00:00:00,,106.8,,,,,,
371,1918-01-07 00:00:00,,106.8,,,,,,
372,1918-01-08 00:00:00,,106.8,,,,,,
373,1918-01-09 00:00:00,,106.8,,,,,,
374,1918-01-10 00:00:00,,106.8,,,,,,
375,1918-01-11 00:00:00,,106.8,,,,,,
376,1918-01-12 00:00:00,,106.8,,,,,,
377,1918-01-13 00:00:00,,106.8,,,,,,
378,1918-01-14 00:00:00,,106.8,,,,,,
379,1918-01-15 00:00:00,,106.8,,,,,,
380,1918-01-16 00:00:00,,106.8,,,,,,
381,1918-01-17 00:00:00,,106.8,,,,,,
382,1918-01-18 00:00:00,,106.8,,,,,,
383,1918-01-19 00:00:00,,106.8,,,,,,
384,1918-01-20 00:00:00,,106.8,,,,,,
385,1918-01-21 00:00:00,,106.8,,,,,,
386,1918-01-22 00:00:00,,106.8,,,,,,
387,1918-01-23 00:00:00,,106.8,,,,,,
388,1918-01-24 00:00:00,,106.8,,,,,,
389,1918-01-25 00:00:00,,106.8,,,,,,
390,1918-01-26 00:00:00,,106.8,,,,,,
391,1918-01-27 00:00:00,,106.8,,,,,,
392,1918-01-28 00:00:00,,106.8,,,,,,
393,1918-01-29 00:00:00,,106.8,,,,,,
394,1918-01-30 00:00:00,,106.8,,,,,,
395,1918-01-31 00:00:00,,106.8,,,,,,
396,1918-02-01 00:00:00,,106.8,,,,,,
397,1918-02-02 00:00:00,,106.8,,,,,,
398,1918-02-03 00:00:00,,106.8,,,,,,
399,1918-02-04 00:00:00,,106.8,,,,,,
400,1918-02-05 00:00:00,,106.8,,,,,,
401,1918-02-06 00:00:00,,106.8,,,,,,
402,1918-02-07 00:00:00,,106.8,,,,,,
403,1918-02-08 00:00:00,,106.8,,,,,,
404,1918-02-09 00:00:00,,106.8,,,,,,
405,1918-02-10 00:00:00,,106.8,,,,,,
406,1918-02-11 00:00:00,,106.8,,,,,,
407,1918-02-12 00:00:00,,106.8,,,,,,
408,1918-02-13 00:00:00,,106.8,,,,,,
409,1918-02-14 00:00:00,,106.8,,,,,,
410,1918-02-15 00:00:00,,106.8,,,,,,
411,1918-02-16 00:00:00,,106.8,,,,,,
412,1918-02-17 00:00:00,,106.8,,,,,,
413,1918-02-18 00:00:00,,106.8,,,,,,
414,1918-02-19 00:00:00,,106.8,,,,,,
415,1918-02-20 00:00:00,,106.8,,,,,,
416,1918-02-21 00:00:00,,106.8,,,,,,
417,1918-02-22 00:00:00,,106.8,,,,,,
418,1918-02-23 00:00:00,,106.8,,,,,,
419,1918-02-24 00:00:00,,106.8,,,,,,
420,1918-02-25 00:00:00,,106.8,,,,,,
421,1918-02-26 00:00:00,,106.8,,,,,,
422,1918-02-27 00:00:00,,106.8,,,,,,
423,1918-02-28 00:00:00,,106.8,,,,,,
424,1918-03-01 00:00:00,,106.8,,,,,,
425,1918-03-02 00:00:00,,106.8,,,,,,
426,1918-03-03 00:00:00,,106.8,,,,,,
427,1918-03-04 00:00:00,,106.8,,,,,,
428,1918-03-05 00:00:00,,106.8,,,,,,
429,1918-03-06 00:00:00,,106.8,,,,,,
430,1918-03-07 00:00:00,,106.8,,,,,,
431,1918-03-08 00:00:00,,106.8,,,,,,
432,1918-03-09 00:00:00,,106.8,,,,,,
433,1918-03-10 00:00:00,,106.8,,,,,,
434,1918-03-11 00:00:00,,106.8,,,,,,
435,1918-03-12 00:00:00,,106.8,,,,,,
436,1918-03-13 00:00:00,,106.8,,,,,,
437,1918-03-14 00:00:00,,106.8,,,,,,
438,1918-03-15 00:00:00,,106.8,,,,,,
439,1918-03-16 00:00:00,,106.8,,,,,,
440,1918-03-17 00:00:00,,106.8,,,,,,
441,1918-03-18 00:00:00,,106.8,,,,,,
442,1918-03-19 00:00:00,,106.8,,,,,,
443,1918-03-20 00:00:00,,106.8,,,,,,
444,1918-03-21 00:00:00,,106.8,,,,,,
445,1918-03-22 00:00:00,,106.8,,,,,,
446,1918-03-23 00:00:00,,106.8,,,,,,
447,1918-03-24 00:00:00,,106.8,,,,,,
448,1918-03-25 00:00:00,,106.8,,,,,,
449,1918-03-26 00:00:00,,106.8,,,,,,
450,1918-03-27 00:00:00,,106.8,,,,,,
451,1918-03-28 00:00:00,,106.8,,,,,,
452,1918-03-29 00:00:00,,106.8,,,,,,
453,1918-03-30 00:00:00,,106.8,,,,,,
454,1918-03-31 00:00:00,,106.8,,,,,,
455,1918-04-01 00:00:00,,106.8,,,,,,
456,1918-04-02 00:00:00,,106.8,,,,,,
457,1918-04-03 00:00:00,,106.8,,,,,,
458,1918-04-04 00:00:00,,106.8,,,,,,
459,1918-04-05 00:00:00,,106.8,,,,,,
460,1918-04-06 00:00:00,,106.8,,,,,,
461,1918-04-07 00:00:00,,106.8,,,,,,
462,1918-04-08 00:00:00,,106.8,,,,,,
463,1918-04-09 00:00:00,,106.8,,,,,,
464,1918-04-10 00:00:00,,106.8,,,,,,
465,1918-04-11 00:00:00,,106.8,,,,,,
466,1918-04-12 00:00:00,,106.8,,,,,,
467,1918-04-13 00:00:00,,106.8,,,,,,
468,1918-04-14 00:00:00,,106.8,,,,,,
469,1918-04-15 00:00:00,,106.8,,,,,,
470,1918-04-16 00:00:00,,106.8,,,,,,
471,1918-04-17 00:00:00,,106.8,,,,,,
472,1918-04-18 00:00:00,,106.8,,,,,,
473,1918-04-19 00:00:00,,106.8,,,,,,
474,1918-04-20 00:00:00,,106.8,,,,,,
475,1918-04-21 00:00:00,,106.8,,,,,,
476,1918-04-22 00:00:00,,106.8,,,,,,
477,1918-04-23 00:00:00,,106.8,,,,,,
478,1918-04-24 00:00:00,,106.8,,,,,,
479,1918-04-25 00:00:00,,106.8,,,,,,
480,1918-04-26 00:00:00,,106.8,,,,,,
481,1918-04-27 00:00:00,,106.8,,,,,,
482,1918-04-28 00:00:00,,106.8,,,,,,
483,1918-04-29 00:00:00,,106.8,,,,,,
484,1918-04-30 00:00:00,,106.8,,,,,,
485,1918-05-01 00:00:00,,106.8,,,,,,
486,1918-05-02 00:00:00,,106.8,,,,,,
487,1918-05-03 00:00:00,,106.8,,,,,,
488,1918-05-04 00:00:00,,106.8,,,,,,
489,1918-05-05 00:00:00,,106.8,,,,,,
490,1918-05-06 00:00:00,,106.8,,,,,,
491,1918-05-07 00:00:00,,106.8,,,,,,
492,1918-05-08 00:00:00,,106.8,,,,,,
493,1918-05-09 00:00:00,,106.8,,,,,,
494,1918-05-10 00:00:00,,106.8,,,,,,
495,1918-05-11 00:00:00,,106.8,,,,,,
496,1918-05-12 00:00:00,,106.8,,,,,,
497,1918-05-13 00:00:00,,106.8,,,,,,
498,1918-05-14 00:00:00,,106.8,,,,,,
499,1918-05-15 00:00:00,,106.8,,,,,,
500,1918-05-16 00:00:00,,106.8,,,,,,
501,1918-05-17 00:00:00,,106.8,,,,,,
502,1918-05-18 00:00:00,,106.8,,,,,,
503,1918-05-19 00:00:00,,106.8,,,,,,
504,1918-05-20 00:00:00,,106.8,,,,,,
505,1918-05-21 00:00:00,,106.8,,,,,,
506,1918-05-22 00:00:00,,106.8,,,,,,
507,1918-05-23 00:00:00,,106.8,,,,,,
508,1918-05-24 00:00:00,,106.8,,,,,,
509,1918-05-25 00:00:00,,106.8,,,,,,
510,1918-05-26 00:00:00,,106.8,,,,,,
511,1918-05-27 00:00:00,,106.8,,,,,,
512,1918-05-28 00:00:00,,106.8,,,,,,
513,1918-05-29 00:00:00,,106.8,,,,,,
514,1918-05-30 00:00:00,,106.8,,,,,,
515,1918-05-31 00:00:00,,106.8,,,,,,
516,1918-06-01 00:00:00,,106.8,,,,,,
517,1918-06-02 00:00:00,,106.8,,,,,,
518,1918-06-03 00:00:00,,106.8,,,,,,
519,1918-06-04 00:00:00,,106.8,,,,,,
520,1918-06-05 00:00:00,,106.8,,,,,,
521,1918-06-06 00:00:00,,106.8,,,,,,
522,1918-06-07 00:00:00,,106.8,,,,,,
523,1918-06-08 00:00:00,,106.8,,,,,,
524,1918-06-09 00:00:00,,106.8,,,,,,
525,1918-06-10 00:00:00,,106.8,,,,,,
526,1918-06-11 00:00:00,,106.8,,,,,,
527,1918-06-12 00:00:00,,106.8,,,,,,
528,1918-06-13 00:00:00,,106.8,,,,,,
529,1918-06-14 00:00:00,,106.8,,,,,,
530,1918-06-15 00:00:00,,106.8,,,,,,
531,1918-06-16 00:00:00,,106.8,,,,,,
532,1918-06-17 00:00:00,,106.8,,,,,,
533,1918-06-18 00:00:00,,106.8,,,,,,
